batch_size transformermodel doupsample lr max_length_series segment_duration nhead_encoder conv1d_kernel_size bool_conv1d_emb embed_size dim_feedforward norm_type num_encoderlayers size_linear_layers mean_accuracy mean_f1_score mean_gmean mean_precision mean_recall std_accuracy std_f1_score std_gmean std_precision std_recall total_params
128	trans1	SMOTEENN	0.001	4000	50	16	7	True	32	32	'per-channel'	4	16	0.9831	0.9761	0.9863	0.9761	0.9763	0.0029	0.0038	0.0023	0.0039	0.0038	84886
128	trans1	SMOTEENN	0.001	4000	50	16	7	False	32	32	'per-channel'	4	16	0.9830	0.9763	0.9863	0.9762	0.9767	0.0030	0.0039	0.0021	0.0036	0.0042	84886
128	trans1	SMOTEENN	0.001	4000	50	16	7	True	32	32	'per-channel'	6	32	0.9830	0.9761	0.9864	0.9763	0.9760	0.0037	0.0050	0.0027	0.0046	0.0053	98438
128	trans1	SMOTEENN	0.001	4000	50	32	7	False	32	32	'per-channel'	4	16	0.9830	0.9761	0.9861	0.9757	0.9767	0.0029	0.0039	0.0023	0.0040	0.0039	84886
128	trans1	SMOTEENN	0.001	4000	50	32	7	True	32	32	'per-channel'	4	16	0.9826	0.9755	0.9858	0.9752	0.9761	0.0026	0.0034	0.0020	0.0034	0.0035	84886
128	trans1	SMOTETomek	0.001	4000	50	32	7	True	64	32	'per-channel'	6	16	0.9728	0.9728	0.9836	0.9728	0.9730	0.0028	0.0028	0.0017	0.0028	0.0028	252086
128	trans1	SMOTETomek	0.001	4000	50	16	7	False	64	32	'per-channel'	4	16	0.9723	0.9723	0.9833	0.9723	0.9724	0.0026	0.0026	0.0016	0.0026	0.0026	209910
128	trans1	SMOTETomek	0.001	4000	50	16	7	False	64	32	'per-channel'	6	32	0.9723	0.9723	0.9833	0.9723	0.9724	0.0041	0.0042	0.0025	0.0041	0.0041	252710
128	trans1	SMOTETomek	0.001	4000	50	32	7	True	64	32	'per-channel'	6	32	0.9723	0.9723	0.9832	0.9723	0.9725	0.0038	0.0038	0.0023	0.0038	0.0037	252710
128	trans1	SMOTETomek	0.001	4000	50	16	7	True	64	32	'per-channel'	6	32	0.9721	0.9721	0.9831	0.9721	0.9723	0.0030	0.0030	0.0018	0.0030	0.0029	252710
128	trans1	SMOTETomek	0.001	4000	50	16	7	True	64	32	'per-channel'	4	32	0.9715	0.9715	0.9828	0.9715	0.9716	0.0039	0.0039	0.0024	0.0039	0.0039	210534
128	trans1	SMOTETomek	0.001	4000	50	16	7	True	64	32	'per-channel'	4	16	0.9713	0.9713	0.9826	0.9713	0.9714	0.0032	0.0032	0.0020	0.0032	0.0032	209910
128	trans1	SMOTETomek	0.001	4000	50	32	7	False	64	32	'per-channel'	6	32	0.9713	0.9713	0.9826	0.9713	0.9714	0.0055	0.0055	0.0034	0.0055	0.0055	252710
