batch_size model_type doupsample lr max_length_series segment_duration num_conv_lyrs size_linear_lyr num_blocks_per_layer initial_channels lstm_hidden_size lstm_layers norm_type mean_accuracy mean_f1_score mean_gmean mean_precision mean_recall std_accuracy std_f1_score std_gmean std_precision std_recall total_params
128	cnnbatchnorm	SMOTETomek	0.001	4000	100	4	32	4	8	0	0	'per-timestep'	0.9615	0.9615	0.9766	0.9615	0.9619	0.0064	0.0064	0.0040	0.0064	0.0061	21014
128	cnnbatchnorm	SMOTETomek	0.001	4000	100	4	32	4	8	0	0	'per-timestep'	0.9607	0.9607	0.9761	0.9607	0.9610	0.0037	0.0037	0.0023	0.0037	0.0037	21014
128	cnnskip	SMOTEENN	0.001	4000	50	2	32	4	8	0	0	'per-timestep'	0.9583	0.9431	0.9674	0.9441	0.9428	0.0044	0.0063	0.0038	0.0063	0.0064	8126
128	cnnbatchnorm	SMOTETomek	0.001	4000	100	4	32	2	8	0	0	'per-timestep'	0.9580	0.9579	0.9744	0.9580	0.9584	0.0089	0.0090	0.0055	0.0089	0.0091	21014
128	cnnbatchnorm	SMOTETomek	0.001	4000	100	4	32	2	8	0	0	'per-timestep'	0.9580	0.9579	0.9744	0.9580	0.9585	0.0072	0.0072	0.0044	0.0072	0.0070	21014
128	cnnskip	SMOTEENN	0.001	4000	50	2	32	4	8	0	0	'per-timestep'	0.9579	0.9432	0.9675	0.9445	0.9428	0.0049	0.0059	0.0033	0.0054	0.0064	8126
128	cnn1	SMOTEENN	0.001	4000	50	2	32	4	8	0	0	'per-timestep'	0.9568	0.9407	0.9654	0.9408	0.9411	0.0051	0.0063	0.0039	0.0064	0.0063	6854
128	cnnskip	SMOTEENN	0.001	4000	100	4	32	2	8	0	0	'per-timestep'	0.9563	0.9232	0.9568	0.9250	0.9242	0.0157	0.0177	0.0103	0.0168	0.0189	61662
128	cnn1	SMOTEENN	0.001	4000	50	2	32	4	8	0	0	'per-timestep'	0.9553	0.9375	0.9634	0.9375	0.9388	0.0075	0.0113	0.0069	0.0112	0.0110	6854
128	cnn1	SMOTEENN	0.001	4000	50	2	32	2	8	0	0	'per-timestep'	0.9551	0.9375	0.9638	0.9380	0.9376	0.0069	0.0094	0.0052	0.0086	0.0098	6854
128	cnn1	SMOTEENN	0.001	4000	50	2	32	2	8	0	0	'per-timestep'	0.9550	0.9373	0.9634	0.9373	0.9382	0.0051	0.0077	0.0046	0.0076	0.0075	6854
128	cnn1	SMOTETomek	0.001	4000	100	4	32	2	8	0	0	'per-timestep'	0.9545	0.9544	0.9723	0.9545	0.9550	0.0067	0.0067	0.0041	0.0067	0.0064	20774
128	cnnskip	SMOTEENN	0.001	4000	100	4	32	2	8	0	0	'per-timestep'	0.9538	0.9198	0.9559	0.9237	0.9196	0.0135	0.0161	0.0087	0.0143	0.0179	61662
128	cnn1	SMOTETomek	0.001	4000	100	4	32	4	8	0	0	'per-timestep'	0.9521	0.9520	0.9707	0.9521	0.9524	0.0092	0.0093	0.0058	0.0092	0.0090	20774
128	cnn1	SMOTETomek	0.001	4000	100	4	32	4	8	0	0	'per-timestep'	0.9498	0.9498	0.9694	0.9498	0.9504	0.0087	0.0089	0.0055	0.0087	0.0087	20774
128	cnn1	SMOTEENN	0.001	4000	100	2	32	2	8	0	0	'per-timestep'	0.9494	0.9227	0.9563	0.9254	0.9223	0.0117	0.0181	0.0104	0.0175	0.0191	13510
128	cnn1	SMOTETomek	0.001	4000	100	4	32	2	8	0	0	'per-timestep'	0.9492	0.9491	0.9690	0.9492	0.9497	0.0121	0.0123	0.0076	0.0121	0.0120	20774
128	cnnbatchnorm	SMOTEENN	0.001	4000	100	2	32	4	8	0	0	'per-timestep'	0.9481	0.9192	0.9532	0.9204	0.9209	0.0098	0.0135	0.0083	0.0138	0.0137	13558
128	cnnbatchnorm	SMOTEENN	0.001	4000	100	2	32	2	8	0	0	'per-timestep'	0.9473	0.9180	0.9524	0.9191	0.9199	0.0116	0.0162	0.0098	0.0163	0.0166	13558
128	cnn1	SMOTEENN	0.001	4000	100	2	32	4	8	0	0	'per-timestep'	0.9470	0.9150	0.9515	0.9170	0.9156	0.0120	0.0195	0.0111	0.0187	0.0202	13510
128	cnnbatchnorm	SMOTEENN	0.001	4000	100	2	32	4	8	0	0	'per-timestep'	0.9466	0.9174	0.9521	0.9187	0.9190	0.0097	0.0177	0.0106	0.0178	0.0173	13558
128	cnn1	SMOTEENN	0.001	4000	100	2	32	2	8	0	0	'per-timestep'	0.9459	0.9163	0.9524	0.9190	0.9163	0.0086	0.0160	0.0089	0.0152	0.0163	13510
128	cnnbatchnorm	SMOTETomek	0.001	4000	50	4	32	2	8	0	0	'per-timestep'	0.9450	0.9449	0.9665	0.9450	0.9452	0.0054	0.0054	0.0033	0.0054	0.0053	14870
128	cnn1	SMOTEENN	0.001	4000	100	2	32	4	8	0	0	'per-timestep'	0.9443	0.9144	0.9513	0.9173	0.9143	0.0089	0.0202	0.0120	0.0200	0.0203	13510
128	cnnbatchnorm	SMOTETomek	0.001	4000	50	4	32	4	8	0	0	'per-timestep'	0.9441	0.9441	0.9660	0.9441	0.9446	0.0040	0.0039	0.0025	0.0040	0.0039	14870
